item_id,lon,lat
3756,14.83,45.42
3757,75.83,32.5
3759,-114.83,30.36
3760,88.11,26.99
3761,128.13,-15.9
3762,-7.65,37.7
3766,131.37,43.38
3767,122.88,51.33
3768,44.48,41.37
3769,-50.77,-18.48
3769,-50.75,-18.47
3769,-50.77,-18.47
3769,-51.13,-18.25
3769,-51.15,-18.25
3769,-51.17,-18.23
3770,-41.06,-9.93
3772,81.29,17.49
3773,14.2,46.29
3774,-54.22,-21.91
3774,-54.22,-21.69
3775,-97.27,19.03
3778,88.13,27.7
3780,-46.25,-21.25
3781,118.92,43.98
3782,101.88,29.6
3783,-48.09,-17.68
3785,101.33,5.5
3788,-87.1,21.6
3789,-69.69,45.71
3789,-69.16,45.92
3789,-68.73,46.25
3792,-7.05,4.6
3794,113.83,-2.55
3795,92.12,27.15
3797,-41.87,-10.05
3803,-40.56,-19.91
3804,-43.18,-22.92
3805,-47.8,-21.54
3808,77.43,25.5
3810,35.7,28.67
3812,-49.47,-27.04
3815,92.82,27.1
3815,92.4,27.1
3816,101.93,14.51
3817,101.67,6.63
3817,101.2,6.85
3817,100.07,13.02
3817,100.08,13.03
3817,100.32,13.5
3817,100.42,13.52
3817,100.28,16.88
3819,84.33,27.47
3820,89.58,26.65
3821,80.8,6.8
3825,55,27
3827,-40.53,-19.95
3828,82.3,28.12
3829,82.34,16.83
3830,116.47,5.93
3832,118.23,29.17
3834,80.23,28.84
3838,-90.12,45.56
3840,116.9,4.83
3842,-98.17,19.11
3845,9.57,-2.17
3851,22.11,-18.58
3853,56.38,37.55
3854,104.05,13.01
3855,-92.6,15.5
3856,-5,37
3857,117.95,5.87
3858,-51.65,-18.93
3858,-51.71,-18.93
3859,-97.21,18.23
3860,31.78,2.19
3861,-54.26,-25.93
3863,86.73,27.93
3865,106.22,14.18
3869,41.32,-1.85
3869,41.07,-1.82
3869,41.33,-1.54
3872,-36.23,-6.47
3872,-38.43,-6.42
3872,-38,-6.25
3872,-36.37,-6.22
3872,-36.58,-6.17
3872,-38,-6
3872,-36.28,-5.95
3872,-37.72,-5.63
3872,-36.17,-5.22
3872,-36.92,-5.02
3876,-83.58,8.55
3877,105.33,-6.75
3878,-80.83,46.34
3879,-94.93,18.38
3879,-96.57,19.84
3880,-70.96,-12.73
3880,-71.52,-10.37
3889,35.67,-1.5
3890,13,3.15
3891,14.02,-2.19
3892,36,-1.25
3894,25.87,-18.38
3894,25.69,-17.96
3895,20.83,-18.83
3896,14.93,0.8
3897,18.88,-33.18
3898,37.47,-0.11
3899,34.5,-18.82
3902,24,-30.87
3903,-90.66,46.97
3904,102,3.16
3905,-78.35,38.53
3907,-88.67,37.5
3908,130.73,42.83
3911,151.64,-30.49
3920,-47.47,-23.37
3921,91.78,39.05
3922,90.85,38.65
3925,-71,44.5
3926,-68.77,44.8
3927,73.7,37.45
3928,145.1,-41.63
3928,145.43,-41.47
3928,146.73,-41.39
3928,147.84,-41.34
3928,148.01,-41.22
3928,146.05,-41.18
3928,144.69,-41.07
3928,144.65,-41
3928,144.83,-40.92
3928,145.51,-40.89
3928,148.21,-40.88
3928,147.65,-40.85
3929,37.42,0.2
3929,37.31,0.22
3930,100.33,28.55
3930,102.9,31.11
3933,86.8,28.18
3934,29.18,-26.53
3938,131.42,43
3939,-47.27,-21.03
3940,139.49,-34.41
3940,139.49,-34.36
3941,102.2,2.57
3941,101.88,6.1
3943,80.68,28.52
3945,-55.54,-29.7
